Ticker,Short Name,Market Cap,Ticker.1,BICS L1 Sect Nm,BICS L2 IG Nm,BICS L3 Ind Nm,Avg D Val Traded 5D:D-5,PORT US Sz Fact Exp:D-1,PORT US Prof Fact Exp:D-1,PORT US Vol Fact Exp:D-1,PORT US Trd Act Fact Exp:D-1,PORT US Lev Fact Exp:D-1,PORT US Mom Fact Exp:D-1,PORT US Val Fact Exp:D-1,PORT US Gr Fact Exp:D-1,PORT US Dvd Yld Fact Exp:D-1,PORT US Earn Var Fact Exp:D-1,P/S,BEst P/S BF12M,P/B,BEst P/B BF12M,P/E,BEst P/E BF12M,ROE LF,T12M R&D/Sls,GICS Sector,GICS Ind,GICS SubInd,GICS Sector.1,GICS Ind Name,GICS SubInd Name,ESG Disclosure Score (Latest Available) (BLOOMBERG L.P.),Beta:Y-1,Total Return:Y-1,Number of Employees:Y,Number of Employees:Y-5
PPL US Equity,PPL CORP,25194295970.7,PPL US,Utilities,Utilities,Electric Utilities,124298016.0,-1.4430521726608276,-1.1768778562545776,-0.8994633555412292,-0.01887490227818489,1.0980805158615112,-0.36823368072509766,0.5191851258277893,-1.2298157215118408,1.0764062404632568,-0.8860321640968323,3.0402674674987793,3.0124741163771316,1.7873786687850952,1.6873536749929845,19.933286666870117,18.480114592065778,5.86393404006958,,55.0,551010.0,55101010.0,Utilities,Electric Utilities,Electric Utilities,,0.3770587923971167,37.59719393601011,6629.0,12444.0
TOU CN Equity,TOURMALINE OIL C,25148934411.399998,TOU CN,Energy,Oil & Gas,Oil & Gas Supply Chain,129384888.0,-2.0054702758789062,-0.5264028906822205,-0.7058437466621399,0.44596362113952637,-0.9022215008735657,-0.26418957114219666,1.437656044960022,-0.10090790688991547,0.4679059386253357,0.9823441505432129,4.150476455688477,3.322726347291105,1.6795023679733276,1.5683724594631874,15.809029579162598,10.689083030770025,11.460186958312988,,10.0,101020.0,10102020.0,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,,0.9642270930750554,22.545123254375632,288.0,188.0
COWZ US Equity,PACER CASH COW,25019109133.529663,COWZ,,,,127085328.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.7964017111190501,11.90292913092852,,
NTAP US Equity,NETAPP INC,24988392573.84,NTAP US,Technology,Tech Hardware & Semiconductors,Technology Hardware,135611040.0,-1.9285106658935547,2.1156728267669678,0.2686815559864044,0.3958215117454529,0.015949396416544914,0.17129141092300415,0.20945139229297638,-0.9668890833854675,0.27190113067626953,-0.6856831312179565,3.9017515182495117,3.603717955456853,27.971668243408203,17.1509220844389,21.874929428100586,15.874369605649271,138.50782775878906,15.896802101035068,45.0,452020.0,45202030.0,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",60.31586456298828,1.2522633335612192,43.37968784640505,11800.0,10500.0
ONC US Equity,BEIGENE LTD-ADR,24949039929.475403,ONC US,Health Care,Health Care,Biotech & Pharma,81299448.0,-2.1928658485412598,-3.0002689361572266,0.6041916012763977,-1.152975082397461,-1.1121817827224731,-0.41162562370300293,-1.4076199531555176,1.515743613243103,-0.7094537615776062,1.1960643529891968,7.297101020812988,5.202243935411005,7.145196437835693,7.630490513505635,,275.10902384632976,-24.300804138183594,57.619370973691474,35.0,352010.0,35201010.0,Health Care,Biotechnology,Biotechnology,57.298057556152344,0.7434118520552057,51.25880367412985,10600.0,2070.0
WBD US Equity,WARNER BROS DISC,24924157385.52,WBD US,Communications,Media,Entertainment Content,238804368.0,-0.7802740335464478,-3.0002689361572266,0.16389860212802887,0.9282221794128418,1.3615057468414307,-0.9567149877548218,-0.317473828792572,0.29519909620285034,-0.7094537615776062,-0.27175068855285645,0.6279962062835693,0.6272658587433919,0.7100421786308289,0.697788790704606,,290.06197131188816,-28.08673667907715,,50.0,502020.0,50202010.0,Communication Services,Entertainment,Movies & Entertainment,43.20491027832031,0.9161559873380106,4.205126640124202,35300.0,9000.0
LYB US Equity,LYONDELLBASELL-A,24879619903.59,LYB US,Materials,Materials,Chemicals,226521024.0,-1.0796929597854614,-1.0568063259124756,-0.151450052857399,-0.06445271521806717,0.7154684066772461,-1.3537030220031738,1.479720115661621,-0.7682047486305237,3.0000100135803223,0.3110538721084595,0.6182888150215149,0.767037970279775,1.991786241531372,1.846518277468245,12.038567543029785,11.52344238283892,10.712035179138184,0.33497096918267083,15.0,151010.0,15101010.0,Materials,Chemicals,Commodity Chemicals,76.31022644042969,0.6737248388595574,-14.215490328529368,20000.0,19450.0
TQQQ US Equity,PROSHARES UL QQQ,24790044500.0,TQQQ,,,,4173347072.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,3.0151354951189684,43.838321373100754,,
RYAAY US Equity,RYANAIR HLDG-ADR,24722618266.12,RYAAY US,Industrials,Industrial Services,Transportation & Logistics,57318596.0,-1.5770301818847656,-0.5680602788925171,1.6384984254837036,-1.0604428052902222,-0.6612591743469238,-0.6351536512374878,1.3403116464614868,0.7083492279052734,0.536113977432251,2.1567788124084473,1.63409423828125,1.628968370479145,2.676633358001709,2.79139742373805,13.474800109863281,12.694892260391567,20.74593162536621,,20.0,203020.0,20302010.0,Industrials,Passenger Airlines,Passenger Airlines,47.902626037597656,0.7044341553154486,-16.20499644568004,24498.0,15938.0
NTR US Equity,NUTRIEN LTD,24692051809.56,NTR US,Materials,Materials,Chemicals,129536416.0,-1.0714365243911743,-1.440327525138855,0.7670066356658936,-0.4798600375652313,0.49072715640068054,-0.45940253138542175,1.3354929685592651,-1.1841217279434204,1.5862704515457153,-0.08772817254066467,0.9371874332427979,0.9380261611174879,0.9954074621200562,0.9672720874195383,17.611034393310547,13.932245095249051,2.9255049228668213,,15.0,151010.0,15101030.0,Materials,Chemicals,Fertilizers & Agricultural Chemicals,71.63262939453125,0.6841005589493161,5.7279394217715,25900.0,
HBAN US Equity,HUNTINGTON BANC,24581568752.640003,HBAN US,Financials,Banking,Banking,357315584.0,-0.8913995623588562,-1.4906221628189087,-1.006823182106018,0.8533748388290405,0.35152095556259155,0.10404177755117416,0.9178138971328735,-0.7496312260627747,1.3397144079208374,-1.2141244411468506,2.0531444549560547,3.10911293859832,1.3855849504470825,1.2839968912986586,13.702091217041016,11.965265966251263,10.377412796020508,,40.0,401010.0,40101015.0,Financials,Banks,Regional Banks,,0.9864304518881472,43.240871353482426,20045.0,15664.0
TROW US Equity,T ROWE PRICE GRP,24468644025.8,TROW US,Financials,Financial Services,Asset Management,256484976.0,-1.778639793395996,0.24812497198581696,0.12072299420833588,-0.1809644103050232,-1.1831583976745605,-0.5892390012741089,0.9865829348564148,-1.2267777919769287,1.7529181241989136,-0.1004609763622284,3.4595954418182373,3.285709173534007,2.374119758605957,2.293062796202382,11.790464401245117,11.845543357926525,20.596961975097656,,40.0,402030.0,40203010.0,Financials,Capital Markets,Asset Management & Custody Banks,53.193843841552734,1.0756976256843342,4.844280178243565,7906.0,7022.0
RBA CN Equity,RB GLOBAL INC,24464135834.260002,RBA CN,Industrials,Industrial Services,Industrial Support Services,46114776.0,-2.0874505043029785,-1.0553392171859741,-0.7706012725830078,-1.0670157670974731,0.37396636605262756,0.3998284339904785,0.10264984518289566,1.006223201751709,0.01898881047964096,1.652141809463501,4.062481880187988,3.908843472741748,3.280040979385376,,45.58804702758789,24.968326136024185,6.708889961242676,,20.0,202010.0,20201070.0,Industrials,Commercial Services & Supplies,Diversified Support Services,46.675384521484375,0.775463854078431,47.8527620948817,7900.0,2200.0
VLTO US Equity,VERALTO CORP,24436481247.75,VLTO US,Industrials,Industrial Products,Machinery,210272144.0,-2.0725388526916504,0.142887681722641,-1.0546767711639404,-0.29320386052131653,0.4976063668727875,-0.04109092801809311,-0.2423941045999527,-0.39793846011161804,-0.4666784107685089,-1.1507130861282349,4.705166339874268,4.530240522911308,11.949380874633789,8.296379639756388,28.90135383605957,26.580749086800928,48.59976577758789,4.871943000192567,20.0,202010.0,20201050.0,Industrials,Commercial Services & Supplies,Environmental & Facilities Services,52.902122497558594,0.7273536106723276,22.21553272065888,15500.0,
MDY US Equity,SPDR S&P MID 400,24434123894.394897,MDY,,,,578972352.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.9810742783156178,17.44365550970337,,
WAT US Equity,WATERS CORP,24314543253.0,WAT US,Health Care,Health Care,Medical Equipment & Devices,138109920.0,-2.320585012435913,0.16191141307353973,0.28545111417770386,0.20653672516345978,0.3928920030593872,-0.028356758877635002,-0.3720026910305023,-0.38370758295059204,-0.7094537615776062,-0.5318841338157654,8.354077339172363,7.812568928784753,15.16486930847168,10.01722555676742,39.03923416137695,31.545259435733048,49.64010238647461,6.213076309047357,35.0,352030.0,35203010.0,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,,0.9152916533165625,26.568581685359938,7900.0,7200.0
ROL US Equity,ROLLINS INC,24253995201.28,ROL US,Industrials,Industrial Services,Commercial Support Services,81116856.0,-2.431760549545288,0.9304583072662354,-0.2220623940229416,-0.6777499914169312,-0.2275266945362091,-0.6079065799713135,-0.5083699226379395,0.2716248631477356,0.058836862444877625,-0.021067824214696884,7.323994159698486,6.579339013153261,18.405256271362305,16.73880448196113,52.075374603271484,44.703519755315405,38.792293548583984,0,20.0,202010.0,20201050.0,Industrials,Commercial Services & Supplies,Environmental & Facilities Services,33.598228454589844,0.5838426648665312,14.808863848773314,19031.0,13734.0
AFRM US Equity,AFFIRM HOLDINGS,23924206168.999996,AFRM US,Financials,Financial Services,Specialty Finance,759501120.0,-2.214224100112915,-2.420865774154663,1.645781397819519,3.0002400875091553,0.27243152260780334,0.505854070186615,-1.0537172555923462,1.7484091520309448,-0.7094537615776062,-0.12455333769321442,8.532666206359863,6.601168979885918,8.526034355163574,6.805871184963681,46.82266616821289,95.48522648002928,-7.3401641845703125,18.982987655890536,40.0,402010.0,40201060.0,Financials,Financial Services,Transaction & Payment Processing Services,38.07463836669922,1.9449642800737952,68.61690246928318,2006.0,
XLY US Equity,SPDR-CONS DISCRE,23878376586.16,XLY,,,,662551168.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.136189264008472,27.886804397158826,,
AWK US Equity,AMERICAN WATER W,23872552463.609997,AWK US,Utilities,Utilities,Gas & Water Utilities,122240592.0,-1.6527423858642578,-0.9185792803764343,-0.02689281851053238,-0.18346446752548218,1.0393593311309814,-1.0242314338684082,0.3035115599632263,-0.845147967338562,0.688140869140625,-1.1268872022628784,5.2902655601501465,4.902183628793005,2.3038547039031982,2.1640510285492716,24.25544548034668,21.25624692115419,9.704328536987305,,55.0,551040.0,55104010.0,Utilities,Water Utilities,Water Utilities,,0.40754232893315545,2.788396998721332,6500.0,7100.0
TDY US Equity,TELEDYNE TECH,23839883330.760002,TDY US,Technology,Tech Hardware & Semiconductors,Technology Hardware,116841008.0,-1.8359649181365967,-0.6688176393508911,-1.174695611000061,-0.33146053552627563,-0.43018609285354614,-0.7019933462142944,0.0988878607749939,-0.27501365542411804,-0.7094537615776062,-0.7963136434555054,4.265321254730225,3.9583368593285284,2.49647855758667,2.258416656115303,32.649085998535156,23.479840578254457,8.728544235229492,,45.0,452030.0,45203010.0,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,47.60084533691406,0.7664982304338105,18.39200210470928,14900.0,10850.0
EXE US Equity,EXPAND ENERGY CO,23796583473.000004,EXE US,Energy,Oil & Gas,Oil & Gas Supply Chain,229446528.0,-1.9272485971450806,-1.1853818893432617,-2.231074333190918,1.2846322059631348,-0.5983574986457825,0.11330481618642807,0.1852017343044281,1.395983099937439,0.5630634427070618,2.320542812347412,3.236725091934204,2.505504425854912,1.3659285306930542,1.499404642722773,54.73570251464844,19.605262891039153,2.4833788871765137,,10.0,101020.0,10102020.0,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,67.2165756225586,0.7825010885994729,39.39352263422924,1000.0,2351.0
MT US Equity,ARCELORMITTAL-NY,23742224052.48,MT US,Materials,Materials,Steel,88802056.0,-0.7820572257041931,-1.8016307353973389,-0.032651692628860474,-0.7973056435585022,-0.26636871695518494,-1.028511881828308,2.1020617485046387,-1.053176999092102,0.4036945700645447,-0.0018189232796430588,0.35665684938430786,0.37395542536396775,0.45210373401641846,0.3965249078046585,17.115753173828125,6.824643708372914,2.5953640937805176,,15.0,151040.0,15104050.0,Materials,Metals & Mining,Steel,,0.8742972254096509,3.5459295368468924,127000.0,209000.0
UI US Equity,UBIQUITI INC,23591836333.37,UI US,Technology,Tech Hardware & Semiconductors,Technology Hardware,59912100.0,-2.807546615600586,2.12190580368042,2.211293935775757,-1.1395118236541748,0.7103142142295837,2.7539710998535156,-0.5917496681213379,-0.35842230916023254,-0.3562091886997223,1.9946575164794922,10.965022087097168,9.95243464494532,81.19991302490234,34.94507551026458,52.9904899597168,46.707783466828694,,7.65008850684969,45.0,452010.0,45201020.0,Information Technology,Communications Equipment,Communications Equipment,31.09345054626465,1.1819889950454607,211.4670846906867,1515.0,955.0
USMV US Equity,ISHARES MSCI USA,23576153000.0,USMV,,,,127905320.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.6574109284117198,17.32365561872453,,
WRB US Equity,WR BERKLEY CORP,23439561571.2,WRB US,Financials,Insurance,Insurance,94823480.0,-1.363591194152832,-0.9746456146240234,-0.5875041484832764,-0.42551785707473755,-0.5122340321540833,-0.17028304934501648,1.1623681783676147,-0.5032980442047119,-0.39993277192115784,-0.8142499923706055,1.802495002746582,1.5930674042007138,2.7826082706451416,2.3897640539291434,14.97554874420166,13.960723494279057,20.56275749206543,,40.0,403010.0,40301040.0,Financials,Insurance,Property & Casualty Insurance,34.94618225097656,0.5119670778839548,17.675696425534948,8329.0,7448.0
EL US Equity,ESTEE LAUDER,23392295388.350002,EL US,Consumer Staples,Consumer Staple Products,Household Products,649352512.0,-1.409576177597046,-1.5017971992492676,2.673232078552246,1.5015653371810913,0.9119064211845398,-2.2702882289886475,-0.2171955406665802,-0.8925119638442993,0.2561299800872803,-0.3990775942802429,1.5405819416046143,1.592541237875952,5.610654354095459,5.179945236975463,27.36175537109375,33.27457061939348,-14.16860580444336,,30.0,303020.0,30302010.0,Consumer Staples,Personal Care Products,Personal Care Products,70.41545104980469,0.8742892826097343,-53.17088832781255,44020.0,48000.0
TOST US Equity,TOAST INC-A,23356160000.0,TOST US,Financials,Financial Services,Specialty Finance,241262048.0,-2.4334754943847656,-1.9317004680633545,-1.0164973735809326,1.9156742095947266,-1.2333869934082031,1.28444504737854,-0.8417150378227234,2.9796338081359863,-0.7094537615776062,2.3669636249542236,4.876666069030762,3.760638632410256,16.361129760742188,11.578228604920199,,64.99590307828944,-3.814713954925537,7.578359811077716,40.0,402010.0,40201060.0,Financials,Financial Services,Transaction & Payment Processing Services,53.31455612182617,1.3327792863184011,113.27799516297192,5500.0,
CHKP US Equity,CHECK POINT SOFT,23342687710.16,CHKP US,Technology,Software & Tech Services,Software,248128864.0,-2.326927423477173,1.3130043745040894,0.19108378887176514,-0.1053357720375061,-1.2844102382659912,-0.35306382179260254,-0.09520965069532394,-1.1338648796081543,-0.7094537615776062,-1.0996710062026978,9.159741401672363,8.533813969975476,8.368354797363281,8.874363589121737,27.188966751098633,21.197646164258323,30.1475830078125,15.395711500974658,45.0,451030.0,45103020.0,Information Technology,Software,Systems Software,40.408409118652344,0.6544408532991147,29.154751492892306,6450.0,5070.0
FOXA US Equity,FOX CORP - A,23302743666.57,FOXA US,Communications,Media,Entertainment Content,263378192.0,-1.5108410120010376,-0.6298028826713562,-1.9017537832260132,1.5082467794418335,0.42017117142677307,0.4900420606136322,1.0744866132736206,-1.6830966472625732,-0.10179326683282852,-0.8897655010223389,1.6140623092651367,1.503928682695427,2.0866293907165527,1.9103241061172973,10.350996971130371,12.869426447241322,20.0947265625,,50.0,502010.0,50201020.0,Communication Services,Media,Broadcasting,60.41645812988281,0.5505439181108184,81.93245341660838,10200.0,7700.0
FOX US Equity,FOX CORP - B,23302743666.57,FOX US,Communications,Media,Entertainment Content,59596216.0,-1.5108410120010376,-0.6298028826713562,-1.9017537832260132,1.5082467794418335,0.42017117142677307,0.4900420606136322,1.0744866132736206,-1.6830966472625732,-0.10179326683282852,-0.8897655010223389,1.6140623092651367,1.503928682695427,2.0866293907165527,1.8129803588126585,10.350996971130371,12.213643382983129,20.0947265625,,50.0,502010.0,50201020.0,Communication Services,Media,Broadcasting,60.41645812988281,0.5489318577373342,85.68665809261434,10200.0,7700.0
WST US Equity,WEST PHARMACEUT,23287406320.949997,WST US,Health Care,Health Care,Medical Equipment & Devices,157135408.0,-2.3730547428131104,-0.41202056407928467,0.37411239743232727,0.037251874804496765,-0.9862086176872253,-1.0239933729171753,-0.48258888721466064,-0.2258821725845337,-0.5690734386444092,-0.2411387413740158,8.199210166931152,7.5899672782321,8.470758438110352,7.384107975638829,47.58217239379883,42.440807370061435,17.778409957885742,2.3988318731748017,35.0,352030.0,35203010.0,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,,0.7555379235191099,-21.95354537661486,10600.0,7700.0
TPG US Equity,TPG INC,23240618945.09,TPG US,Financials,Financial Services,Asset Management,60135128.0,-2.0288023948669434,-2.003007650375366,-0.8296206593513489,0.5383021235466003,-0.9628224968910217,0.7649058103561401,-0.6007127165794373,-1.2506366968154907,0.5796156525611877,1.3909484148025513,1.6978373527526855,10.63829958974893,31.718482971191406,10.167087915946308,,25.28607241539708,0.8780080080032349,,40.0,402030.0,40203010.0,Financials,Capital Markets,Asset Management & Custody Banks,36.06277084350586,1.3403139831727309,50.909794801598984,,
NVR US Equity,NVR INC,23156928001.800003,NVR US,Consumer Discretionary,Consumer Discretionary Products,Home Construction,194950672.0,-1.9198275804519653,0.5279468297958374,-1.110764741897583,0.004185432568192482,-0.68880695104599,-0.4598466753959656,0.4545815587043762,-0.18770888447761536,-0.7094537615776062,0.5381665825843811,2.230180263519287,2.1313818166813996,5.406595230102539,5.510981562954398,14.891828536987305,14.803119758060348,39.22956848144531,0,25.0,252010.0,25201030.0,Consumer Discretionary,Household Durables,Homebuilding,44.341617584228516,0.8049058013121488,1.850764205486466,6300.0,5600.0
FE US Equity,FIRSTENERGY CORP,23144890880.64,FE US,Utilities,Utilities,Electric Utilities,189665152.0,-1.2851552963256836,-1.2223912477493286,-0.6230870485305786,-0.30375128984451294,1.5633758306503296,-0.7484143376350403,0.8725478053092957,-1.1237112283706665,1.72243070602417,-1.0568734407424927,1.717294454574585,1.6483667095235923,1.8624680042266846,1.7728417213260497,15.655003547668457,13.834237840448939,7.790052890777588,,55.0,551010.0,55101010.0,Utilities,Electric Utilities,Electric Utilities,,0.36329543302208295,16.860447949567426,12042.0,12494.0
DRI US Equity,DARDEN RESTAURAN,23103689134.920002,DRI US,Consumer Discretionary,Consumer Discretionary Services,Leisure Facilities & Services,186254768.0,-1.7253061532974243,-0.33774828910827637,0.21523642539978027,0.7527433633804321,1.5255684852600098,-0.3818148970603943,0.2004755586385727,0.019361309707164764,0.9303445816040039,0.02321268804371357,2.0218536853790283,1.8098893516751957,11.161420822143555,10.039960285266735,22.19820785522461,19.11022345863065,50.76144790649414,,25.0,253010.0,25301040.0,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,51.09143829345703,0.719620989430514,23.01136928726839,187384.0,184514.0
SHY US Equity,ISHARES 1-3 YEAR,23041767000.0,SHY,,,,258291856.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.35389399974565255,4.172212707336587,,
JEPQ US Equity,JPM NSD EQY PRE,22944601875.0,JEPQ,,,,278170112.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.9943435970227759,21.22930246397332,,
NTRA US Equity,NATERA INC,22815837421.12,NTRA US,Health Care,Health Care,Medical Equipment & Devices,178219280.0,-2.797567367553711,-2.8998703956604004,-0.3757477402687073,0.7728081941604614,-0.3760986030101776,2.178232192993164,-1.1809453964233398,0.14837054908275604,-0.7094537615776062,2.2846579551696777,13.751032829284668,12.295799970631423,24.41974449157715,20.863004879094067,,,-25.816280364990234,23.34539852671913,35.0,352010.0,35201010.0,Health Care,Biotechnology,Biotechnology,51.66482162475586,1.4160551240358294,147.16820916762563,3293.0,975.0
VIK US Equity,VIKING HOLDINGS,22775718172.56,VIK US,Consumer Discretionary,Consumer Discretionary Services,Leisure Facilities & Services,129783712.0,-2.0289242267608643,-2.773010015487671,-0.20796312391757965,-0.4355400502681732,1.4487470388412476,1.431457281112671,-0.7952712774276733,-0.32320380210876465,-0.7094537615776062,1.9228745698928833,3.193772554397583,3.592124863354791,,,,22.04243518808507,,,25.0,253010.0,25301020.0,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",,1.2184530124345423,,,
SMH US Equity,V/E SEMICONDUCT,22672759130.000004,SMH,,,,1411715840.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.8279045300308916,25.135100506671716,,
ATO US Equity,ATMOS ENERGY,22618768072.5,ATO US,Utilities,Utilities,Gas & Water Utilities,135188000.0,-1.7745654582977295,-0.901101291179657,-0.8813127875328064,-0.21380813419818878,0.4546307623386383,-0.3130739629268646,0.483183354139328,-0.4292430877685547,0.6908554434776306,-0.41669026017189026,5.23586368560791,4.666757792374581,1.7697663307189941,1.6385179429708456,20.305063247680664,19.293765514261224,9.004315376281738,,55.0,551020.0,55102010.0,Utilities,Gas Utilities,Gas Utilities,38.77879333496094,0.4674299818438124,30.688408884910867,5260.0,4776.0
SPDW US Equity,SPDR PORTFOLIO D,22616748000.0,SPDW,,,,135771024.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.8180367654351847,9.360529598567568,,
PSTG US Equity,PURE STORAGE-A,22533187656.039997,PSTG US,Technology,Tech Hardware & Semiconductors,Technology Hardware,134592688.0,-2.3828744888305664,-1.2916221618652344,0.9820982217788696,0.8592180013656616,-1.0675323009490967,1.2015001773834229,-0.6077806353569031,0.41287535429000854,-0.7094537615776062,0.5001100301742554,7.261141300201416,6.389046825007402,16.018171310424805,12.143654357467899,145.521728515625,38.90544348869101,10.139891624450684,25.217835391457204,45.0,452020.0,45202030.0,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",,1.8165117417214975,62.3648288865299,5600.0,2800.0
NTRS US Equity,NORTHERN TRUST,22499780005.33,NTRS US,Financials,Financial Services,Institutional Financial Svcs,113730664.0,-0.9385731220245361,-1.3637467622756958,-0.4997980296611786,-0.11383972316980362,-0.19185183942317963,-0.12244196981191635,1.6040531396865845,-1.339430570602417,0.802501916885376,-1.1672967672348022,1.4394590854644775,2.827234019092093,1.8687406778335571,1.7721045573218803,10.549017906188965,13.819166331761817,16.57474136352539,,40.0,402030.0,40203010.0,Financials,Capital Markets,Asset Management & Custody Banks,,0.8775904012689472,48.38713827726306,23300.0,19800.0
WDC US Equity,WESTERN DIGITAL,22420728722.92,WDC US,Technology,Tech Hardware & Semiconductors,Technology Hardware,306996960.0,-1.4952197074890137,-1.2944505214691162,-1.215457797050476,1.956621766090393,0.11500270664691925,0.019080989062786102,0.6527334451675415,-1.3888131380081177,-0.7094537615776062,-0.04940049350261688,1.3953571319580078,1.3147269286051053,1.8568066358566284,1.670155849097298,14.008112907409668,9.986532255150147,13.428778648376465,13.159412858150118,45.0,452020.0,45202030.0,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",58.63595199584961,1.5052732686457417,11.253021422679321,51000.0,61800.0
VXF US Equity,VANGUARD EX MK E,22396704027.600002,VXF,,,,57752948.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.106179486115844,23.790575595866326,,
TWLO US Equity,TWILIO INC - A,22340335468.050003,TWLO US,Technology,Software & Tech Services,Software,363866560.0,-2.0219340324401855,-2.2191689014434814,0.5648292303085327,2.195317506790161,-0.8236366510391235,0.6477587223052979,-0.6209028959274292,-0.48722508549690247,-0.7094537615776062,-0.4097152352333069,5.782482624053955,4.614982316833444,2.750319719314575,2.7349973151301596,,33.52655120490254,-5.078369140625,22.857351587902798,45.0,451020.0,45102030.0,Information Technology,IT Services,Internet Services & Infrastructure,,0.8814526083725466,108.93701880556578,5867.0,1440.0
ASX US Equity,ASE TECHN-ADR,22339548512.159996,ASX US,Technology,Tech Hardware & Semiconductors,Semiconductors,83602712.0,-1.4283968210220337,-1.1082581281661987,-0.16252057254314423,-0.7119704484939575,-0.2038988322019577,0.12880991399288177,0.919335663318634,-0.533693253993988,0.9584725499153137,-0.5047675967216492,1.1952470541000366,1.0129510896171952,2.307034730911255,,21.8118839263916,13.41987658705705,10.751253128051758,4.733602539448987,45.0,453010.0,45301020.0,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,,1.5213143680943102,12.30140655234029,92894.0,93891.0
RF US Equity,REGIONS FINANCIA,22221719054.25,RF US,Financials,Banking,Banking,147315872.0,-1.0529841184616089,-1.436691164970398,-0.2918209731578827,0.46596217155456543,-0.38157686591148376,0.06594277173280716,1.424452304840088,-1.1851048469543457,1.5992825031280518,-1.2727198600769043,2.388570547103882,2.9314156570423804,1.3749721050262451,1.2643731781081,12.609423637390137,10.754445823155484,11.142166137695312,,40.0,401010.0,40101015.0,Financials,Banks,Regional Banks,,0.9473321336490891,43.445161287434786,20000.0,19564.0
SBAC US Equity,SBA COMM CORP,22130304825.12,SBAC US,Real Estate,Real Estate,REIT,149489344.0,-2.149407148361206,-0.3691847622394562,-0.26589301228523254,0.30039533972740173,2.568209648132324,-1.3890180587768555,-0.2677582800388336,-0.8850591778755188,0.4134894609451294,-0.8824977874755859,8.334261894226074,8.098432893859295,,,26.545787811279297,21.974995495119188,,,60.0,601080.0,60108030.0,Real Estate,Specialized REITs,Telecom Tower REITs,72.1355972290039,0.4824637697181056,-3.3861774522670696,1787.0,1347.0
HAL US Equity,HALLIBURTON CO,22129465002.15,HAL US,Energy,Oil & Gas,Oil & Gas Services & Equip,259231264.0,-1.3547519445419312,-0.5083433985710144,0.4357455372810364,0.6111989617347717,0.5372105240821838,-1.1768784523010254,1.8878726959228516,0.05750944837927818,0.7539190649986267,0.4906662404537201,0.9686582684516907,0.989416435784432,2.1063644886016846,1.8830514162192957,8.405815124511719,9.294272519244885,25.139467239379883,,10.0,101010.0,10101020.0,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,,0.8002832718910753,-25.93724042341141,48000.0,60000.0
CBOE US Equity,CBOE GLOBAL MARK,22106503131.209995,CBOE US,Financials,Financial Services,Institutional Financial Svcs,170061632.0,-2.2549026012420654,0.16754475235939026,-1.7414381504058838,0.20625434815883636,-0.4170394837856293,-0.5744088888168335,0.06851354986429214,-0.7081750631332397,-0.008508676663041115,-0.09532642364501953,10.703333854675293,10.123969244236024,5.165562629699707,4.858504938262036,26.494537353515625,23.23234273423242,18.459453582763672,0,40.0,402030.0,40203040.0,Financials,Capital Markets,Financial Exchanges & Data,51.493812561035156,-0.008629113509009079,15.85710816267536,1647.0,842.0
TS US Equity,TENARIS-ADR,22098206819.64,TS US,Materials,Materials,Steel,50459752.0,-1.5572404861450195,-0.4836558699607849,-0.2947969138622284,-0.9245184659957886,-1.2532132863998413,0.054349418729543686,1.9826935529708862,0.37822240591049194,1.2414278984069824,1.3321845531463623,1.677014946937561,1.7913515194763188,1.226715326309204,1.2491408497352394,8.322235107421875,10.56628420324174,15.850044250488281,,10.0,101010.0,10101020.0,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,57.14716720581055,0.7584644192263976,24.75403595384269,29134.0,23472.0
